filename,annotations,label
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005835886531.jpg,"[[270, 449, 343, 481], [8, 447, 122, 488], [1028, 472, 1068, 490], [283, 460, 371, 489], [461, 462, 568, 500], [447, 457, 519, 485]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005032937995.jpg,"[[0, 424, 674, 900]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005526957658.jpg,"[[1058, 470, 1219, 523], [219, 485, 518, 592], [475, 466, 614, 525], [707, 463, 837, 517], [967, 494, 1371, 646], [495, 497, 846, 617], [1108, 472, 1325, 549], [382, 448, 552, 532], [1435, 504, 1600, 661], [525, 467, 667, 520], [0, 440, 220, 572]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005557792180.jpg,"[[1213, 463, 1600, 736]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520006267736979.jpg,"[[0, 451, 470, 683]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520004928933902.jpg,"[[536, 423, 652, 491], [102, 438, 248, 493], [957, 394, 1066, 474], [434, 430, 555, 493], [332, 435, 460, 495], [36, 428, 181, 491], [0, 436, 34, 487]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005319866051.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005804801950.jpg,"[[855, 485, 1107, 647]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520006205567791.jpg,"[[857, 422, 1292, 557], [0, 494, 1600, 898]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005381618670.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520004947854752.jpg,"[[1433, 448, 1474, 475], [640, 424, 756, 475], [112, 404, 295, 484], [406, 434, 536, 499], [656, 442, 975, 550], [176, 401, 252, 427], [1323, 441, 1344, 461], [493, 437, 616, 493], [308, 427, 500, 498], [792, 442, 1002, 528], [951, 423, 1105, 483], [445, 436, 568, 494], [1454, 450, 1505, 477], [1287, 445, 1321, 465], [1156, 435, 1205, 457], [266, 418, 387, 477], [0, 400, 141, 542]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005846136945.jpg,"[[1299, 477, 1382, 509], [410, 471, 483, 499], [240, 464, 307, 492], [1490, 476, 1553, 500]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520006050811661.jpg,"[[848, 438, 885, 471], [0, 430, 150, 495], [773, 442, 807, 466], [801, 442, 852, 468], [584, 453, 709, 496]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005650796032.jpg,"[[996, 464, 1057, 509], [915, 467, 1001, 529], [1033, 453, 1082, 496], [1063, 459, 1100, 491], [1073, 454, 1111, 487], [1193, 465, 1250, 484], [1121, 461, 1157, 486]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520006060895392.jpg,"[[1171, 483, 1524, 702], [537, 521, 566, 538], [417, 515, 483, 539], [351, 513, 423, 536], [326, 511, 405, 538]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005876804799.jpg,"[[675, 327, 1600, 900]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005084773453.jpg,"[[1165, 442, 1284, 493]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005363284408.jpg,"[[223, 489, 1249, 879]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005391702264.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005218112061.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005640712144.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005886805194.jpg,"[[1306, 444, 1359, 465], [1118, 442, 1177, 463], [1030, 445, 1108, 473], [1257, 444, 1308, 464], [1067, 448, 1132, 471], [1265, 449, 1342, 479]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005668129871.jpg,"[[691, 398, 951, 517], [42, 448, 93, 486], [704, 459, 901, 529], [2, 439, 34, 466]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005258613658.jpg,"[[1226, 474, 1600, 614], [0, 475, 139, 566], [477, 429, 881, 596]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005208111654.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005042938388.jpg,"[[1490, 466, 1577, 535], [478, 454, 512, 476], [321, 454, 368, 483], [0, 437, 256, 592], [560, 453, 592, 476]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520006175066571.jpg,"[[0, 497, 1600, 900], [863, 430, 1292, 569]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520006236985726.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005794718423.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005340783530.jpg,"[[1248, 385, 1383, 439], [207, 394, 576, 523], [1451, 370, 1551, 424], [926, 384, 1103, 458], [1397, 373, 1504, 425], [1337, 384, 1401, 417]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005927642675.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520006010395479.jpg,"[[1317, 382, 1417, 460], [839, 398, 964, 456], [693, 411, 985, 517], [1342, 376, 1600, 555], [794, 408, 1013, 481]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005423036785.jpg,"[[1149, 439, 1188, 465], [923, 432, 952, 457], [994, 437, 1022, 461], [1018, 426, 1064, 464], [979, 438, 998, 454], [958, 437, 987, 459]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005402202640.jpg,"[[1136, 504, 1216, 563], [1236, 497, 1425, 610], [1038, 473, 1107, 537], [1171, 492, 1295, 576], [1011, 502, 1038, 525], [1108, 501, 1185, 555], [889, 485, 1004, 596], [1019, 500, 1055, 528]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005840556246.jpg,"[[770, 460, 856, 492], [1048, 470, 1122, 496], [456, 464, 494, 484]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520004992019726.jpg,"[[0, 439, 69, 469], [697, 457, 969, 622], [1350, 456, 1600, 654], [1005, 425, 1278, 643], [0, 438, 295, 597], [146, 460, 502, 608]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520006030560863.jpg,"[[0, 450, 181, 586], [1519, 468, 1600, 683], [1144, 457, 1447, 684]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005411786665.jpg,"[[1, 409, 96, 668]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520006164899513.jpg,"[[0, 495, 1600, 900], [859, 422, 1290, 545]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005975058685.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520006040644592.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005588293395.jpg,"[[215, 431, 1187, 854]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005992392683.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005464455173.jpg,"[[1111, 445, 1213, 529], [1232, 471, 1311, 524], [1026, 467, 1161, 605], [1561, 463, 1600, 504]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005907222676.jpg,"[[983, 454, 1110, 545], [775, 435, 942, 536], [0, 449, 193, 527], [1036, 434, 1106, 491], [1147, 436, 1229, 507], [254, 444, 339, 498], [915, 440, 1004, 503], [95, 443, 316, 528], [539, 437, 660, 501], [456, 452, 569, 501], [643, 447, 754, 501], [1317, 445, 1425, 515]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005187360845.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005537541402.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520006113147460.jpg,"[[2, 454, 140, 512]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005105357597.jpg,"[[1166, 443, 1287, 494]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005248279912.jpg,"[[95, 491, 366, 585], [0, 492, 165, 581], [369, 488, 699, 597], [709, 468, 1081, 613]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005156776291.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520006091729973.jpg,"[[1388, 487, 1600, 650], [0, 451, 140, 573], [908, 478, 1092, 628], [644, 464, 1035, 723]]",True
samples/CAM_BACK_LEFT/n008-2018-03-02-10-34-21-0500__CAM_BACK_LEFT__1520005619377946.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318303647633.jpg,"[[291, 464, 410, 507], [358, 460, 463, 501], [0, 462, 243, 538], [28, 459, 261, 530], [477, 463, 552, 519], [383, 462, 476, 500], [150, 464, 322, 524], [288, 465, 395, 509], [184, 448, 356, 515]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318255397633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318173047633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318131547633.jpg,"[[965, 403, 1105, 516]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318169297633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318125397633.jpg,"[[1, 389, 122, 460], [1, 404, 69, 475]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318271447710.jpg,"[[365, 474, 469, 512]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318286147633.jpg,"[[1014, 471, 1094, 517], [933, 457, 1014, 511], [1156, 469, 1203, 502], [1370, 468, 1399, 491], [1385, 471, 1430, 493], [1524, 468, 1593, 495]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318203947633.jpg,"[[0, 451, 183, 561], [756, 449, 988, 605], [1226, 485, 1266, 519], [1033, 453, 1239, 614], [476, 451, 759, 595], [499, 450, 617, 504], [229, 452, 531, 579], [1289, 462, 1509, 622], [235, 446, 357, 496]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318100397633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318248047633.jpg,"[[679, 423, 749, 450], [706, 428, 775, 454], [575, 425, 672, 462], [828, 429, 903, 455], [401, 428, 592, 497], [742, 422, 815, 453], [377, 429, 543, 487], [878, 424, 1041, 489], [710, 429, 826, 476]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532317986447633.jpg,"[[1201, 438, 1307, 478], [1163, 448, 1224, 481]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318138147633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318116897633.jpg,"[[269, 446, 363, 496]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318068447633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318109397633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318195647633.jpg,"[[814, 607, 1108, 726], [402, 580, 719, 702], [186, 521, 326, 596]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318113397633.jpg,"[[1382, 441, 1483, 506], [1461, 426, 1595, 476], [1484, 436, 1600, 485], [1196, 432, 1235, 476], [1159, 438, 1229, 492], [1470, 436, 1598, 482], [1251, 448, 1285, 464]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532317864147633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318352797633.jpg,"[[1422, 298, 1600, 385]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318180297633.jpg,"[[366, 362, 580, 428], [89, 323, 399, 443], [0, 355, 102, 450], [858, 249, 1344, 416]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318090047633.jpg,"[[775, 454, 884, 505], [974, 445, 1040, 483], [180, 475, 428, 573], [1144, 444, 1172, 464], [507, 434, 696, 534], [1174, 435, 1200, 460], [0, 488, 156, 598], [1022, 447, 1075, 477], [654, 433, 796, 519], [1189, 438, 1210, 458], [1052, 444, 1096, 473], [874, 455, 957, 495], [300, 461, 578, 563]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532317953147633.jpg,"[[1094, 463, 1223, 556], [0, 457, 483, 865], [1, 474, 905, 899], [1431, 460, 1600, 691], [1278, 461, 1413, 559], [803, 445, 1088, 668], [1438, 463, 1587, 565]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532317877547633.jpg,"[[1379, 418, 1416, 436], [1207, 430, 1360, 480], [1572, 444, 1600, 525], [1251, 419, 1369, 461]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318120697633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318268047633.jpg,"[[1222, 446, 1261, 480], [1527, 436, 1600, 511], [1386, 430, 1401, 445], [1245, 456, 1309, 503], [1396, 446, 1436, 474]]",True
samples/CAM_BACK_LEFT/n010-2018-07-23-11-50-54+0800__CAM_BACK_LEFT__1532318128647633.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479037147155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478442197155.jpg,"[[0, 422, 71, 590]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479128797155.jpg,"[[520, 300, 550, 320]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479150397155.jpg,"[[250, 334, 316, 361], [97, 338, 166, 367], [179, 336, 250, 364]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479224547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479019197155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478900947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479145947155.jpg,"[[38, 342, 158, 386], [393, 328, 482, 371], [180, 337, 261, 372], [633, 323, 699, 357], [841, 319, 880, 343], [733, 322, 780, 350], [0, 337, 105, 410], [812, 320, 851, 344], [780, 319, 822, 344], [247, 325, 367, 371], [116, 343, 209, 380], [694, 323, 748, 352]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478647397155.jpg,"[[907, 398, 1185, 531]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478990697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478755697240.jpg,"[[371, 420, 410, 442], [121, 434, 255, 523], [0, 430, 43, 509], [98, 430, 119, 446], [282, 423, 338, 449]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478845447155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479230547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478490147155.jpg,"[[871, 454, 1153, 588], [906, 441, 1034, 510], [1456, 451, 1600, 751], [670, 425, 785, 520], [10, 423, 174, 487], [1019, 443, 1164, 517], [1245, 429, 1547, 573], [529, 435, 632, 521], [1173, 436, 1312, 511], [16, 407, 42, 424]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478641447155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479134147155.jpg,"[[952, 328, 1007, 350]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478777197155.jpg,"[[103, 414, 236, 478], [356, 408, 417, 452], [300, 406, 345, 430]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479189047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479116297280.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479264897155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478479547155.jpg,"[[897, 395, 1021, 452]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478939547155.jpg,"[[617, 415, 691, 451], [457, 418, 509, 443], [656, 418, 740, 451], [487, 417, 552, 443], [709, 420, 769, 450], [572, 417, 629, 447], [525, 414, 592, 449]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478630797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479316547155.jpg,"[[0, 441, 1600, 900]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479245947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478654947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479142197155.jpg,"[[1126, 415, 1253, 463], [1159, 416, 1277, 460], [1483, 405, 1552, 445], [1533, 408, 1600, 467], [1036, 422, 1257, 502], [1378, 403, 1413, 426], [1006, 429, 1254, 533], [1128, 422, 1285, 476], [1095, 421, 1266, 477], [1446, 405, 1503, 440], [1423, 405, 1468, 436], [0, 431, 681, 731], [0, 428, 400, 659], [1402, 401, 1444, 430], [991, 426, 1217, 546], [1392, 404, 1428, 429]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478871397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478851547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479024647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479240397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479107547155.jpg,"[[236, 357, 292, 395], [290, 355, 430, 394]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478473197155.jpg,"[[294, 375, 368, 407], [25, 376, 204, 440], [215, 372, 310, 414], [0, 378, 122, 458], [89, 367, 228, 427]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479124647155.jpg,"[[1281, 249, 1332, 274], [1332, 250, 1380, 274], [1063, 252, 1110, 275], [1235, 250, 1272, 272], [1459, 253, 1499, 276], [1189, 250, 1227, 272], [1541, 252, 1564, 269], [1122, 252, 1164, 273], [1002, 255, 1042, 276]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479032797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479259147155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478877197155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478497547155.jpg,"[[30, 454, 822, 848], [1349, 448, 1600, 728], [0, 458, 486, 773], [1333, 468, 1600, 900], [703, 419, 1011, 588], [14, 424, 358, 573], [570, 455, 1158, 900], [1044, 438, 1286, 650]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478636947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479089697155.jpg,"[[1030, 297, 1157, 339], [1355, 293, 1544, 345]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479071397155.jpg,"[[1372, 287, 1427, 305]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479121297155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478955697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479011147162.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479015647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479048647155.jpg,"[[615, 384, 658, 408], [849, 362, 965, 410], [647, 384, 701, 410]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478891397155.jpg,"[[1, 415, 219, 553]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479000897155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478624447155.jpg,"[[135, 401, 309, 497]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478765397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479181147155.jpg,"[[1402, 394, 1419, 409], [1361, 396, 1385, 411], [1561, 401, 1597, 418], [1373, 396, 1394, 416]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478483947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479197397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478858047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478839547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479287397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479271547155.jpg,"[[133, 430, 175, 451]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478503397155.jpg,"[[0, 400, 332, 664], [0, 411, 642, 857], [1062, 392, 1174, 485], [408, 351, 1157, 900]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479219797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478771397155.jpg,"[[242, 312, 450, 433]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478760947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479177697155.jpg,"[[311, 408, 433, 459]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478827047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479005447155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479075147155.jpg,"[[0, 351, 296, 459], [292, 378, 583, 491]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534478933947155.jpg,"[[294, 410, 361, 480]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-12-00-39+0800__CAM_BACK_LEFT__1534479211197241.jpg,[],False
